order_id,carrier,shipping_cost,service_level,ship_date,delivery_date,delivery_status,package_weight_lb
ORD-001156,FedEx,13.56,Ground,2026-07-17,2026-07-22,Delivered,16.8
ORD-001157,UPS,10.8,Ground,2026-02-17,2026-02-22,Delivered,11.05
ORD-001159,UPS,9.49,Ground,2026-04-01,2026-04-06,In Transit,8.31
ORD-001160,USPS,8.37,Ground,2026-06-16,2026-06-23,Delivered,5.98
ORD-001161,USPS,12.64,Ground,2026-05-22,2026-05-25,Delivered,14.88
ORD-001162,FedEx,8.77,Ground,2026-05-13,2026-05-20,Delivered,6.81
ORD-001163,FedEx,17.28,Standard,2026-04-01,2026-04-07,Delivered,19.86
ORD-001164,FedEx,17.82,Standard,2026-06-27,2026-07-02,Delivered,20.97
ORD-001165,UPS,13.16,Ground,2026-07-30,2026-08-04,Delivered,15.95
ORD-001166,UPS,16.51,Ground,2026-02-22,2026-02-25,Delivered,18.26
ORD-001167,USPS,16.86,Ground,2026-07-03,2026-07-07,Delivered,15.99
ORD-001168,UPS,16.93,Standard,2026-05-24,2026-05-30,Delivered,19.13
ORD-001169,UPS,16.67,Ground,2026-03-28,2026-04-03,Delivered,18.59
ORD-001170,FedEx,14.63,Ground,2026-03-09,2026-03-13,Delivered,14.34
ORD-001171,UPS,25.24,2-Day,2026-04-19,2026-04-22,Delivered,22.46
ORD-001172,UPS,10.26,Standard,2026-07-24,2026-07-29,Delivered,9.92
ORD-001173,USPS,13.09,2-Day,2026-03-20,2026-03-23,In Transit,6.14
ORD-001174,USPS,10.57,Ground,2026-03-13,2026-03-17,Delivered,5.88
ORD-001175,USPS,9.75,Ground,2026-06-11,2026-06-18,Delivered,8.86
ORD-001177,USPS,8.59,Ground,2026-05-06,2026-05-10,Delivered,1.74
ORD-001178,UPS,11.76,Standard,2026-06-08,2026-06-13,In Transit,13.04
ORD-001179,UPS,13.91,Standard,2026-03-15,2026-03-21,Delivered,17.52
ORD-001180,USPS,23.99,2-Day,2026-06-07,2026-06-10,Delivered,20.78
ORD-001181,USPS,8.95,Ground,2026-06-11,2026-06-16,Delivered,2.51
ORD-001182,USPS,10.65,Ground,2026-05-12,2026-05-18,Delivered,6.04
ORD-001183,UPS,26.5,2-Day,2026-05-13,2026-05-16,Delivered,19.47
ORD-001184,UPS,10.15,Ground,2026-05-05,2026-05-09,Delivered,9.69
ORD-001185,USPS,13.78,Ground,2026-04-09,2026-04-13,In Transit,17.26
ORD-001186,UPS,7.32,Ground,2026-07-18,2026-07-23,Delivered,3.8
ORD-001187,FedEx,18.21,Standard,2026-07-22,2026-07-30,Delivered,26.47
ORD-001188,UPS,7.19,Ground,2026-07-04,2026-07-10,Delivered,3.53
ORD-001189,UPS,13.88,Ground,2026-07-29,2026-08-05,Delivered,12.78
ORD-001190,FedEx,11.74,Standard,2026-02-25,2026-03-02,In Transit,13.01
ORD-001191,FedEx,11.41,Ground,2026-05-14,2026-05-21,Delivered,7.63
ORD-001192,UPS,12.98,Ground,2026-05-20,2026-05-25,Delivered,15.58
ORD-001193,FedEx,15.37,Ground,2026-03-24,2026-03-27,Delivered,15.88
ORD-001195,UPS,14.82,Ground,2026-03-02,2026-03-06,Delivered,14.73
ORD-001196,UPS,9.11,Ground,2026-07-01,2026-07-08,Delivered,7.52
ORD-001197,USPS,13.86,Standard,2026-07-25,2026-08-02,Delivered,6.42
ORD-001198,USPS,11.67,Ground,2026-04-11,2026-04-18,Delivered,8.17
ORD-001199,UPS,10.5,Standard,2026-04-26,2026-04-30,Delivered,5.72
ORD-001200,FedEx,18.85,Ground,2026-04-30,2026-05-07,In Transit,23.13
ORD-001201,FedEx,9.69,Ground,2026-02-08,2026-02-14,Delivered,8.72
ORD-001202,USPS,14.73,Ground,2026-07-13,2026-07-20,Delivered,12.52
ORD-001203,FedEx,14.82,Standard,2026-04-26,2026-05-02,Delivered,19.42
ORD-001204,UPS,12.61,2-Day,2026-07-08,2026-07-11,In Transit,5.49
ORD-001205,UPS,7.13,Ground,2026-06-03,2026-06-09,Delivered,3.39
ORD-001206,UPS,8.26,Ground,2026-03-11,2026-03-18,In Transit,5.74
ORD-001207,UPS,18.56,2-Day,2026-02-26,2026-02-28,Delivered,13.49
ORD-001208,UPS,11.67,Ground,2026-03-04,2026-03-08,Delivered,12.86
ORD-001209,UPS,14.82,Ground,2026-03-03,2026-03-08,Delivered,14.72
ORD-001210,USPS,10.48,Standard,2026-03-31,2026-04-05,Delivered,10.37
ORD-001211,USPS,7.49,Ground,2026-07-14,2026-07-19,Delivered,0.74
ORD-001212,FedEx,10.36,Standard,2026-07-07,2026-07-14,Delivered,10.13
ORD-001213,FedEx,15.64,Ground,2026-06-26,2026-07-02,Delivered,21.12
ORD-001214,USPS,17.36,Standard,2026-04-30,2026-05-05,Delivered,24.7
ORD-001215,UPS,13.48,Standard,2026-05-10,2026-05-16,Delivered,11.94
ORD-001216,UPS,11.69,Standard,2026-04-25,2026-04-30,Delivered,12.9
ORD-001217,FedEx,13.68,Standard,2026-03-02,2026-03-10,Delivered,17.04
ORD-001218,UPS,17.14,Standard,2026-06-10,2026-06-17,Delivered,24.25
ORD-001220,UPS,20.35,2-Day,2026-06-06,2026-06-09,Delivered,11.2
ORD-001221,USPS,13.61,Ground,2026-03-14,2026-03-17,Delivered,16.89
ORD-001222,USPS,8.99,Ground,2026-03-22,2026-03-26,Delivered,7.27
ORD-001223,FedEx,9.61,Standard,2026-02-09,2026-02-17,Delivered,3.88
ORD-001224,FedEx,9.28,Ground,2026-06-17,2026-06-22,Delivered,7.88
ORD-001225,UPS,18.85,Ground,2026-04-25,2026-04-28,In Transit,27.82
ORD-001226,UPS,13.71,Ground,2026-03-16,2026-03-23,Delivered,17.11
ORD-001227,FedEx,9.78,Ground,2026-03-24,2026-03-27,Delivered,4.22
ORD-001228,FedEx,13.97,Standard,2026-03-13,2026-03-19,Delivered,17.64
ORD-001230,FedEx,9.91,Ground,2026-07-14,2026-07-19,Delivered,4.51
ORD-001231,USPS,12.5,Ground,2026-03-19,2026-03-25,Delivered,14.58
ORD-001232,USPS,10.3,Standard,2026-07-20,2026-07-24,Delivered,5.31
ORD-001233,FedEx,9.67,Ground,2026-07-17,2026-07-24,Delivered,4.01
ORD-001234,USPS,20.27,Standard,2026-02-28,2026-03-05,Delivered,30.78
ORD-001235,USPS,11.94,Ground,2026-02-27,2026-03-03,In Transit,8.72
ORD-001236,UPS,15.87,Standard,2026-05-15,2026-05-22,In Transit,16.91
ORD-001238,UPS,11.04,Ground,2026-03-20,2026-03-24,Delivered,11.54
ORD-001239,FedEx,10.07,Ground,2026-02-27,2026-03-04,Delivered,4.83
ORD-001240,FedEx,10.03,Ground,2026-06-22,2026-06-28,Delivered,9.43
ORD-001241,USPS,7.84,Standard,2026-04-19,2026-04-23,Delivered,4.87
ORD-001242,FedEx,27.05,Standard,2026-05-04,2026-05-09,Delivered,44.9
ORD-001243,USPS,16.84,Ground,2026-03-12,2026-03-16,Delivered,18.94
ORD-001244,USPS,10.97,Standard,2026-03-08,2026-03-12,Delivered,11.39
ORD-001245,USPS,13.33,Ground,2026-05-31,2026-06-06,Delivered,16.31
ORD-001246,UPS,16.46,Standard,2026-04-14,2026-04-20,Delivered,18.15
ORD-001247,USPS,18.21,Ground,2026-07-09,2026-07-15,Delivered,18.18
ORD-001248,UPS,16.23,Standard,2026-04-08,2026-04-15,Delivered,17.67
ORD-001249,FedEx,13.56,Standard,2026-05-05,2026-05-11,Delivered,16.79
ORD-001250,FedEx,11.29,Standard,2026-04-02,2026-04-10,Delivered,12.06
ORD-001251,UPS,19.56,Standard,2026-06-07,2026-06-14,Delivered,29.3
ORD-001252,UPS,17.91,2-Day,2026-02-16,2026-02-17,Delivered,12.61
ORD-001253,USPS,17.06,Standard,2026-06-21,2026-06-28,Delivered,11.62
ORD-001254,FedEx,11.59,Ground,2026-03-15,2026-03-22,Delivered,12.68
ORD-001255,UPS,11.89,Standard,2026-05-07,2026-05-15,Delivered,13.32
ORD-001256,FedEx,8.96,Ground,2026-06-04,2026-06-10,Delivered,2.53
ORD-001257,USPS,12.76,2-Day,2026-04-21,2026-04-22,Delivered,5.69
ORD-001258,UPS,10.48,Ground,2026-02-23,2026-02-27,Delivered,10.37
ORD-001259,FedEx,10.32,2-Day,2026-06-11,2026-06-14,Delivered,2.41
ORD-001260,FedEx,10.96,Ground,2026-06-11,2026-06-16,Delivered,11.37
ORD-001261,UPS,11.84,Standard,2026-02-04,2026-02-09,Delivered,13.2
ORD-001262,UPS,7.29,Ground,2026-06-20,2026-06-23,Delivered,3.72
ORD-001263,FedEx,20.19,Ground,2026-03-31,2026-04-05,Delivered,6.87
ORD-001264,USPS,17.66,Ground,2026-03-20,2026-03-25,Delivered,25.33
ORD-001265,USPS,13.38,Standard,2026-03-04,2026-03-08,Delivered,16.42
ORD-001266,USPS,13.08,Ground,2026-04-24,2026-05-01,Delivered,15.8
ORD-001267,FedEx,25.93,2-Day,2026-06-08,2026-06-09,Delivered,23.39
ORD-001268,USPS,8.27,Ground,2026-03-24,2026-03-31,Delivered,5.78
ORD-001269,USPS,7.29,Ground,2026-05-21,2026-05-25,Delivered,3.73
ORD-001270,USPS,15.77,Standard,2026-04-22,2026-04-29,Delivered,21.4
ORD-001271,FedEx,10.58,Standard,2026-05-26,2026-05-30,Delivered,10.59
ORD-001272,UPS,8.21,Standard,2026-03-23,2026-03-31,Delivered,5.65
ORD-001273,FedEx,8.95,Standard,2026-06-07,2026-06-13,Delivered,2.51
ORD-001274,FedEx,13.88,Standard,2026-03-06,2026-03-11,Delivered,12.78
ORD-001275,UPS,10.16,Standard,2026-05-13,2026-05-17,In Transit,9.71
ORD-001276,UPS,11.84,Standard,2026-07-30,2026-08-06,Delivered,8.52
ORD-001277,FedEx,8.27,Standard,2026-04-20,2026-04-27,Delivered,1.09
ORD-001279,FedEx,33.63,2-Day,2026-08-01,2026-08-03,Delivered,29.06
ORD-001280,UPS,6.99,Ground,2026-07-15,2026-07-19,Delivered,3.11
ORD-001281,USPS,12.14,Standard,2026-05-24,2026-06-01,In Transit,9.15
ORD-001282,FedEx,17.99,2-Day,2026-04-05,2026-04-06,Delivered,8.04
ORD-001283,FedEx,13.54,Ground,2026-05-08,2026-05-13,Delivered,16.75
ORD-001284,USPS,6.72,Ground,2026-02-15,2026-02-20,Delivered,2.54
ORD-001285,UPS,12.91,Ground,2026-04-09,2026-04-15,Delivered,15.43
ORD-001286,FedEx,11.66,Standard,2026-03-08,2026-03-13,Delivered,12.83
ORD-001287,UPS,13.44,2-Day,2026-07-18,2026-07-21,Delivered,6.6
ORD-001288,USPS,12.73,Ground,2026-02-12,2026-02-16,Delivered,15.07
ORD-001289,USPS,13.2,Ground,2026-02-21,2026-02-25,Delivered,11.36
ORD-001290,FedEx,21.56,Ground,2026-03-16,2026-03-22,Delivered,33.46
ORD-001291,UPS,10.16,Standard,2026-06-26,2026-06-30,Delivered,9.71
ORD-001292,FedEx,7.92,Ground,2026-05-21,2026-05-26,In Transit,5.05
ORD-001293,FedEx,12.96,Ground,2026-04-17,2026-04-23,In Transit,15.54
ORD-001294,USPS,15.34,Ground,2026-07-27,2026-08-01,Delivered,8.82
ORD-001295,UPS,10.87,Standard,2026-05-15,2026-05-23,Delivered,11.19
ORD-001296,UPS,7.3,Standard,2026-06-14,2026-06-20,Delivered,3.76
ORD-001297,FedEx,13.62,Standard,2026-06-25,2026-06-29,Delivered,16.92
ORD-001298,USPS,14.31,2-Day,2026-04-16,2026-04-19,In Transit,7.77
ORD-001299,USPS,18.23,Ground,2026-06-18,2026-06-22,Delivered,13.52
ORD-001300,FedEx,24.1,Standard,2026-06-25,2026-07-03,Delivered,38.74
ORD-001302,UPS,9.96,Ground,2026-07-03,2026-07-09,Delivered,9.29
ORD-001303,UPS,22.27,2-Day,2026-06-23,2026-06-24,Delivered,18.48
ORD-001304,USPS,10.19,Standard,2026-05-17,2026-05-25,Delivered,9.78
ORD-001305,USPS,10.96,Ground,2026-03-22,2026-03-26,Delivered,6.68
ORD-001306,UPS,20.18,Standard,2026-04-17,2026-04-21,Delivered,25.9
ORD-001307,FedEx,8.62,Ground,2026-02-21,2026-02-24,Delivered,1.81
ORD-001308,UPS,15.9,Ground,2026-02-08,2026-02-11,Delivered,21.66
ORD-001309,USPS,8.5,Ground,2026-02-15,2026-02-19,Delivered,1.57
ORD-001310,FedEx,15.21,Ground,2026-02-07,2026-02-10,Delivered,20.23
ORD-001311,USPS,10.93,Ground,2026-06-04,2026-06-08,In Transit,11.32
ORD-001312,FedEx,7.93,Ground,2026-06-23,2026-06-27,Delivered,5.06
ORD-001313,USPS,9.43,Standard,2026-06-12,2026-06-20,Delivered,8.18
ORD-001314,USPS,25.27,2-Day,2026-05-03,2026-05-06,In Transit,17.82
ORD-001315,FedEx,39.15,2-Day,2026-03-02,2026-03-05,Delivered,36.47
ORD-001316,UPS,6.77,Ground,2026-04-29,2026-05-04,Delivered,2.65
ORD-001317,UPS,8.06,Standard,2026-06-17,2026-06-24,Delivered,5.33
ORD-001318,FedEx,7.16,Ground,2026-04-19,2026-04-26,Delivered,3.45
ORD-001320,USPS,10.17,Standard,2026-05-27,2026-06-03,Delivered,9.72
ORD-001321,FedEx,15.38,Standard,2026-04-14,2026-04-21,Delivered,20.58
ORD-001322,USPS,6.95,Standard,2026-06-06,2026-06-11,In Transit,3.02
ORD-001323,USPS,13.08,Ground,2026-04-06,2026-04-12,Delivered,11.1
ORD-001324,USPS,23.52,2-Day,2026-02-25,2026-02-28,Delivered,20.16
ORD-001325,USPS,9.38,Ground,2026-04-04,2026-04-07,In Transit,8.09
ORD-001326,USPS,11.7,Standard,2026-03-04,2026-03-10,In Transit,12.91
ORD-001327,USPS,19.6,Ground,2026-03-13,2026-03-19,Delivered,24.69
ORD-001328,USPS,11.88,2-Day,2026-03-10,2026-03-12,Delivered,4.51
ORD-001329,USPS,6.47,Ground,2026-02-18,2026-02-23,Delivered,2.03
ORD-001330,UPS,12.23,Ground,2026-05-07,2026-05-14,Delivered,14.03
ORD-001331,UPS,12.36,Ground,2026-06-03,2026-06-06,Delivered,14.3
ORD-001332,USPS,11.75,Standard,2026-07-20,2026-07-24,Delivered,7.66
ORD-001333,FedEx,10.88,Standard,2026-06-12,2026-06-18,Delivered,6.52
ORD-001334,FedEx,13.26,Ground,2026-04-09,2026-04-14,Delivered,11.48
ORD-001335,UPS,9.88,Standard,2026-06-16,2026-06-22,Delivered,4.44
ORD-001336,FedEx,9.89,Ground,2026-06-27,2026-07-04,Delivered,4.45
ORD-001337,UPS,14.02,Ground,2026-05-13,2026-05-18,Delivered,17.74
ORD-001338,UPS,7.51,Standard,2026-07-09,2026-07-16,Delivered,4.18
ORD-001339,UPS,6.54,Ground,2026-02-05,2026-02-08,Delivered,2.17
ORD-001340,USPS,11.04,Ground,2026-06-28,2026-07-05,In Transit,6.51
ORD-001341,USPS,11.5,Standard,2026-02-07,2026-02-11,Delivered,7.81
ORD-001342,USPS,15.16,Standard,2026-05-05,2026-05-09,Delivered,15.43
ORD-001343,FedEx,13.72,2-Day,2026-03-12,2026-03-13,Delivered,6.98
ORD-001344,USPS,23.86,Ground,2026-07-29,2026-08-05,Delivered,27.37
ORD-001346,USPS,22.25,2-Day,2026-06-17,2026-06-20,In Transit,11.91
ORD-001347,FedEx,8.28,Ground,2026-05-24,2026-05-28,Delivered,5.79
ORD-001348,FedEx,19.68,2-Day,2026-03-16,2026-03-19,Delivered,14.99
ORD-001349,FedEx,18.49,Ground,2026-02-26,2026-03-04,Delivered,27.07
ORD-001350,FedEx,13.86,Ground,2026-05-03,2026-05-08,Delivered,17.42
ORD-001351,UPS,9.11,Standard,2026-05-27,2026-05-31,Delivered,2.84
ORD-001352,FedEx,18.22,2-Day,2026-05-17,2026-05-18,Delivered,8.34
ORD-001353,UPS,18.48,2-Day,2026-04-24,2026-04-26,Delivered,13.38
ORD-001354,USPS,17.45,Ground,2026-07-11,2026-07-17,In Transit,16.95
ORD-001355,FedEx,10.18,Ground,2026-02-28,2026-03-07,Delivered,9.76
ORD-001356,UPS,9.71,Standard,2026-02-27,2026-03-04,Delivered,8.77
ORD-001357,UPS,21.48,Ground,2026-03-04,2026-03-11,Delivered,33.3
ORD-001358,USPS,17.85,Ground,2026-07-06,2026-07-11,Delivered,17.59
ORD-001359,FedEx,14.96,Standard,2026-06-03,2026-06-11,Delivered,15.02
ORD-001360,UPS,8.97,Standard,2026-05-05,2026-05-10,Delivered,7.22
ORD-001361,UPS,7.61,Ground,2026-05-22,2026-05-25,Delivered,4.39
ORD-001362,UPS,12.8,Ground,2026-05-31,2026-06-07,Delivered,15.2
ORD-001363,FedEx,14.56,Ground,2026-05-22,2026-05-29,Delivered,18.88
ORD-001364,UPS,10.85,Ground,2026-07-28,2026-08-01,Delivered,11.15
ORD-001365,UPS,21.64,2-Day,2026-06-26,2026-06-27,Delivered,17.63
ORD-001366,FedEx,16.35,Ground,2026-04-26,2026-04-29,Delivered,17.92
ORD-001367,UPS,17.21,Ground,2026-07-27,2026-07-31,Delivered,19.7
ORD-001368,USPS,6.84,Ground,2026-05-30,2026-06-04,Delivered,2.8
ORD-001369,FedEx,9.59,Ground,2026-03-19,2026-03-26,Delivered,8.52
ORD-001370,USPS,15.35,Ground,2026-05-07,2026-05-10,Delivered,15.83
ORD-001371,UPS,11.07,Standard,2026-07-21,2026-07-28,Delivered,11.61
ORD-001372,UPS,14.12,Ground,2026-04-30,2026-05-03,Delivered,17.96
ORD-001373,USPS,12.71,Ground,2026-05-13,2026-05-19,Delivered,15.02
ORD-001374,UPS,9.42,2-Day,2026-03-01,2026-03-04,Delivered,1.2
ORD-001375,UPS,25.5,2-Day,2026-06-12,2026-06-15,Delivered,22.82
ORD-001376,FedEx,17.76,2-Day,2026-07-23,2026-07-25,Delivered,7.72
ORD-001377,UPS,10.39,Standard,2026-06-02,2026-06-10,In Transit,5.51
ORD-001378,USPS,16.22,Ground,2026-05-15,2026-05-20,Delivered,22.33
ORD-001379,USPS,13.69,Ground,2026-05-22,2026-05-28,Delivered,17.06
ORD-001380,USPS,19.44,Standard,2026-06-15,2026-06-23,Delivered,24.36
ORD-001381,UPS,11.97,Ground,2026-05-13,2026-05-16,In Transit,13.48
ORD-001382,UPS,9.55,Ground,2026-07-17,2026-07-20,Delivered,8.44
ORD-001383,UPS,11.46,Standard,2026-03-06,2026-03-10,In Transit,12.42
ORD-001384,UPS,7.76,Ground,2026-06-26,2026-07-03,Delivered,4.7
ORD-001385,USPS,7.12,Standard,2026-03-13,2026-03-18,Delivered,3.37
ORD-001386,UPS,8.76,Ground,2026-03-08,2026-03-11,Delivered,6.79
ORD-001387,UPS,19.45,Standard,2026-03-25,2026-03-31,In Transit,29.06
ORD-001388,USPS,11.28,Standard,2026-04-16,2026-04-20,Delivered,7.36
ORD-001389,FedEx,6.57,Ground,2026-07-04,2026-07-10,Delivered,2.22
ORD-001390,FedEx,10.29,Ground,2026-03-30,2026-04-05,Delivered,9.97
ORD-001391,USPS,14.39,Ground,2026-07-30,2026-08-02,Delivered,7.28
ORD-001392,USPS,16.58,Ground,2026-03-22,2026-03-26,In Transit,23.08
ORD-001393,USPS,24.1,Standard,2026-07-11,2026-07-17,Delivered,27.76
ORD-001394,FedEx,9.41,Standard,2026-06-21,2026-06-29,Delivered,8.14
ORD-001395,FedEx,11.97,Standard,2026-04-27,2026-05-04,Delivered,13.47
ORD-001396,UPS,12.34,Standard,2026-02-25,2026-03-01,Delivered,14.26
ORD-001397,UPS,10.69,Ground,2026-05-15,2026-05-20,Delivered,10.81
ORD-001398,USPS,10.02,Ground,2026-03-01,2026-03-07,Delivered,9.42
ORD-001399,UPS,10.25,Ground,2026-05-28,2026-06-04,In Transit,5.2
ORD-001400,FedEx,8.64,Ground,2026-06-27,2026-07-02,In Transit,1.86
ORD-001401,FedEx,7.99,Standard,2026-04-10,2026-04-18,In Transit,5.18
ORD-001402,FedEx,10.55,Standard,2026-02-09,2026-02-17,Delivered,10.53
ORD-001403,USPS,6.95,Ground,2026-05-08,2026-05-12,Delivered,3.02
ORD-001404,FedEx,11.74,Ground,2026-06-02,2026-06-08,Delivered,12.99
ORD-001405,USPS,11.15,Ground,2026-03-30,2026-04-02,Delivered,11.78
ORD-001406,USPS,11.52,Ground,2026-07-19,2026-07-25,Delivered,7.29
ORD-001407,USPS,12.13,Standard,2026-06-11,2026-06-17,Delivered,9.12
ORD-001408,FedEx,7.21,Standard,2026-04-03,2026-04-09,Delivered,3.57
ORD-001409,FedEx,17.1,Ground,2026-04-17,2026-04-22,Delivered,19.47
ORD-001410,FedEx,14.74,Ground,2026-02-09,2026-02-13,In Transit,19.26
ORD-001411,FedEx,7.51,Standard,2026-05-16,2026-05-21,Delivered,4.18
ORD-001412,UPS,9.81,Standard,2026-06-11,2026-06-16,Delivered,4.29
ORD-001414,USPS,12.42,2-Day,2026-02-26,2026-02-27,Delivered,5.24
ORD-001415,UPS,15.6,Standard,2026-02-17,2026-02-23,Delivered,16.36
ORD-001416,FedEx,14.58,Ground,2026-07-09,2026-07-12,Delivered,14.23
ORD-001417,USPS,18.39,Standard,2026-04-24,2026-04-28,Delivered,22.17
ORD-001418,FedEx,19.16,Ground,2026-03-07,2026-03-12,Delivered,23.78
ORD-001419,FedEx,6.82,Ground,2026-06-05,2026-06-08,Delivered,2.75
ORD-001420,FedEx,20.41,2-Day,2026-07-23,2026-07-26,Delivered,15.97
ORD-001421,UPS,16.63,Ground,2026-07-23,2026-07-30,Delivered,23.18
ORD-001422,USPS,12.37,Ground,2026-06-20,2026-06-26,Delivered,8.68
ORD-001423,UPS,13.03,Standard,2026-03-02,2026-03-08,Delivered,11.01
ORD-001424,FedEx,10.22,Standard,2026-05-18,2026-05-25,Delivered,9.83
ORD-001425,USPS,10.38,Ground,2026-03-14,2026-03-18,Delivered,10.16
ORD-001426,UPS,17.08,Ground,2026-06-04,2026-06-10,Delivered,19.43
ORD-001427,FedEx,23.37,Ground,2026-03-14,2026-03-17,Delivered,32.54
ORD-001428,UPS,20.6,Ground,2026-05-10,2026-05-15,Delivered,26.77
ORD-001429,UPS,9.13,Ground,2026-06-11,2026-06-15,Delivered,7.56
ORD-001430,USPS,11.98,Ground,2026-02-12,2026-02-18,Delivered,13.5
ORD-001431,USPS,8.35,Standard,2026-05-16,2026-05-20,Delivered,5.93
ORD-001432,UPS,8.59,Standard,2026-03-27,2026-04-02,Delivered,6.44
ORD-001433,FedEx,10.62,Ground,2026-08-02,2026-08-09,In Transit,10.66
ORD-001434,FedEx,13.21,2-Day,2026-03-18,2026-03-19,Delivered,6.3
ORD-001435,FedEx,8.9,Ground,2026-03-21,2026-03-26,Delivered,7.09
ORD-001436,UPS,11.87,Ground,2026-06-05,2026-06-09,Delivered,13.28
ORD-001437,FedEx,13.09,Ground,2026-04-20,2026-04-24,Delivered,15.82
ORD-001439,UPS,15.2,Ground,2026-02-07,2026-02-13,Delivered,15.53
ORD-001440,FedEx,13.01,Ground,2026-07-07,2026-07-12,Delivered,15.64
ORD-001441,FedEx,7.33,Standard,2026-03-31,2026-04-05,Delivered,3.81
ORD-001442,UPS,10.65,Standard,2026-05-05,2026-05-09,Delivered,6.04
ORD-001443,UPS,13.27,Ground,2026-07-13,2026-07-19,Delivered,11.51
ORD-001444,UPS,18.55,Standard,2026-07-25,2026-07-31,Delivered,22.5
ORD-001445,UPS,28.82,Ground,2026-07-03,2026-07-06,Delivered,43.9
ORD-001446,UPS,12.16,Standard,2026-05-01,2026-05-06,Delivered,13.88
ORD-001447,USPS,14.25,Ground,2026-04-19,2026-04-26,Delivered,18.22
ORD-001448,USPS,14.56,2-Day,2026-02-12,2026-02-14,Delivered,3.42
ORD-001449,USPS,14.09,Ground,2026-02-05,2026-02-08,In Transit,17.89
ORD-001450,USPS,32.51,Ground,2026-06-28,2026-07-05,Delivered,36.76
ORD-001451,FedEx,8.39,Ground,2026-02-23,2026-03-01,Delivered,6.02
ORD-001452,USPS,8.99,Ground,2026-05-16,2026-05-22,Delivered,7.27
ORD-001453,FedEx,15.02,Ground,2026-07-28,2026-08-04,Delivered,19.83
ORD-001454,USPS,13.23,Standard,2026-03-27,2026-03-31,Delivered,11.41
ORD-001455,UPS,8.56,Ground,2026-05-24,2026-05-27,Delivered,1.68
ORD-001456,FedEx,14.19,2-Day,2026-05-04,2026-05-06,Delivered,7.62
ORD-001457,UPS,18.79,Ground,2026-05-21,2026-05-24,Delivered,27.69
ORD-001458,UPS,9.85,Ground,2026-07-13,2026-07-16,Delivered,9.07
ORD-001459,UPS,9.85,Ground,2026-02-06,2026-02-10,Delivered,9.06
ORD-001460,FedEx,26.16,2-Day,2026-07-21,2026-07-24,In Transit,19.01
ORD-001461,FedEx,19.11,2-Day,2026-03-06,2026-03-07,Delivered,14.23
ORD-001462,FedEx,15.0,2-Day,2026-06-11,2026-06-13,Delivered,8.7
ORD-001463,FedEx,8.81,Ground,2026-02-06,2026-02-09,Delivered,6.89
ORD-001464,USPS,42.02,Ground,2026-06-18,2026-06-24,Delivered,56.94
ORD-001465,FedEx,17.41,Ground,2026-03-06,2026-03-13,Delivered,24.82
ORD-001466,UPS,15.25,Standard,2026-07-10,2026-07-18,Delivered,15.63
ORD-001467,FedEx,13.33,Ground,2026-07-22,2026-07-29,Delivered,16.31
ORD-001468,FedEx,12.65,Ground,2026-02-27,2026-03-05,Delivered,10.2
ORD-001469,USPS,12.27,Ground,2026-05-20,2026-05-23,Delivered,14.11
ORD-001470,USPS,10.02,Ground,2026-02-13,2026-02-20,Delivered,9.42
ORD-001471,UPS,8.17,Ground,2026-06-03,2026-06-09,Delivered,5.57
ORD-001472,UPS,12.46,Standard,2026-03-29,2026-04-04,Delivered,14.49
ORD-001473,USPS,12.46,Ground,2026-06-29,2026-07-05,In Transit,8.82
ORD-001474,UPS,14.95,Ground,2026-05-15,2026-05-22,Delivered,15.01
ORD-001475,FedEx,13.64,Ground,2026-06-13,2026-06-18,Delivered,16.95
ORD-001476,UPS,12.96,Ground,2026-07-12,2026-07-18,Delivered,15.55
ORD-001477,UPS,10.24,Ground,2026-06-09,2026-06-12,Delivered,5.19
ORD-001478,USPS,11.65,Standard,2026-04-05,2026-04-09,Delivered,8.12
ORD-001479,UPS,15.18,2-Day,2026-02-20,2026-02-21,In Transit,8.95
ORD-001480,FedEx,17.95,Standard,2026-02-09,2026-02-15,Delivered,21.25
ORD-001481,UPS,23.81,2-Day,2026-03-27,2026-03-28,Delivered,20.54
ORD-001482,UPS,10.79,Ground,2026-06-17,2026-06-24,Delivered,6.33
ORD-001483,FedEx,9.54,Ground,2026-03-09,2026-03-15,Delivered,3.73
ORD-001484,FedEx,27.2,Ground,2026-07-18,2026-07-25,Delivered,45.2
ORD-001485,FedEx,15.02,Ground,2026-06-28,2026-07-03,Delivered,15.14
ORD-001486,UPS,7.07,Ground,2026-03-06,2026-03-12,Delivered,3.28
ORD-001487,UPS,11.2,Ground,2026-04-02,2026-04-06,In Transit,7.18
ORD-001488,USPS,24.77,2-Day,2026-03-17,2026-03-20,Delivered,21.83
ORD-001489,UPS,26.24,Ground,2026-05-15,2026-05-20,Delivered,38.52
ORD-001490,USPS,28.3,Ground,2026-07-21,2026-07-28,Delivered,34.6
ORD-001491,UPS,12.56,Ground,2026-06-24,2026-06-27,Delivered,14.71
ORD-001492,USPS,13.94,Ground,2026-06-29,2026-07-03,Delivered,11.23
ORD-001493,USPS,12.85,Ground,2026-07-05,2026-07-11,Delivered,4.77
ORD-001494,UPS,13.47,Standard,2026-03-01,2026-03-08,Delivered,11.92
ORD-001495,FedEx,8.07,Ground,2026-04-03,2026-04-06,Delivered,5.35
